id,titulo,ano_lancamento,generos,generos_unificados,rating,num_avaliacoes,imagem,descricao,metadados
165,RahXephon,2002,"['Award Winning', 'Drama', 'Mystery', 'Romance', 'Sci-Fi', 'Suspense']","['Terror & Suspense', 'Drama & Narrativo', 'Romance', 'Sci-Fi & Fantasia', 'Estratégia & Puzzle']",7.37,22448.0,https://cdn.myanimelist.net/images/anime/13/75168.jpg,"Ano 2012, o mundo foi destruído, a exceção de Tokyo, ao menos foi isso que Kamina Ayato aprendeu na escola. Quando Tokyo é atacada, Ayato consegue escapar e meio a batalha com uma ""arma"" muito especial o RahXephon. O que ele descobre no mundo além da sua cidade é que tudo o que ele pensava ser verdade, não passava de uma ilusão. Não apenas o resto do mundo sobreviveu, como também estão em guerra contra Tokyo. Agora, Ayato luta para decifrar os mistérios da sua origem, e da própria existência do Rahxephon.","{'id_original': 165, 'episodios': 26}"
166,Samurai 7,2004,['Sci-Fi'],['Sci-Fi & Fantasia'],7.43,32410.0,https://cdn.myanimelist.net/images/anime/1190/95421.jpg,A jovem sacerdotisa Kirara sai em busca de samurais perdidos na esperança de salvar os povos ameaçados por uma implacável raça de guerreiros.,"{'id_original': 166, 'episodios': 26}"
167,Scrapped Princess,2003,"['Adventure', 'Drama', 'Fantasy', 'Sci-Fi']","['Drama & Narrativo', 'Ação & Aventura', 'Sci-Fi & Fantasia']",7.36,19779.0,https://cdn.myanimelist.net/images/anime/1238/94717.jpg,"Em um mundo medieval, Grendel fez uma profecia da qual dizia que a nova princesa do reino, ao completar 16 anos, seria o veneno que destruiria o mundo. Quando ainda era um bebê foi jogada num desfiladeiro... mas por sorte ou pelo destino, sobreviveu. Agora, Pacifica Casull se aproxima de seu décimo sexto aniversário, e seus irmãos adotivos, Shannon e Raquel, tentam protege-la desesperadamente dos seguidores do deus Mauzel enquantam viajam. E periodicamente encontrando com alguém disposto a matá-la, esperando assim salvar o mundo de uma grande desgraça.","{'id_original': 167, 'episodios': 24}"
168,s-CRY-ed,2001,"['Action', 'Adventure', 'Drama', 'Sci-Fi']","['Drama & Narrativo', 'Ação & Aventura', 'Sci-Fi & Fantasia']",7.35,19952.0,https://cdn.myanimelist.net/images/anime/1181/138453.jpg,"Em um futuro próximo, um estranho fenômeno separa uma área do Japão do restante da ilha principal e este lugar vem a ser conhecido como a ""Terra Perdida"". Nos anos seguintes, alguns daqueles nascidos na Terra Perdida desenvolvem a habilidade de alterar a matéria. Eles são denominados Alters e são caçados pela HOLY, uma nova organização do governo que é encarregada de capturar usuários Alters nativos. Entretanto, um usuário Alter chamado Kazuma opõe-se abertamente contra a HOLY. Terá ele sucesso em sua briga contra eles?","{'id_original': 168, 'episodios': 26}"
169,Lunar Legend Tsukihime,2003,"['Action', 'Horror', 'Mystery', 'Romance', 'Supernatural']","['Terror & Suspense', 'Drama & Narrativo', 'Ação & Aventura', 'Sci-Fi & Fantasia', 'Romance', 'Estratégia & Puzzle']",6.78,37104.5,https://cdn.myanimelist.net/images/anime/12/20669.jpg,"Diversos assassinatos estranhos assustam as pessoas da cidade e eles são creditados à vampiros. Shiki Tohno se mostra preocupado com esses boatos, logo agora que ele voltou à casa da família, liderada por sua irmã Akiha. No mesmo dia em que voltou para a casa dos Tohno ele cruza com uma mulher e num instante de insanidade, ele a mata... Ela é Arcuied Brunstud, sua aparição, viva, faz com que Shiki pense ter sonhado com tudo isso, mas a verdade é outra... Quando criança, Shiki sofreu um terrível acidente e desde então ele pode ver ""linhas da morte"" nos objetos, pessoas, em tudo... um óculos especial lhe fora dado para evitar vê-las. Agora, ele começa a descobrir o que são essas linhas e também a lembrar de seu passado esquecido.","{'id_original': 169, 'episodios': 12}"
170,Slam Dunk,1993,['Sports'],[],8.55,74336.0,https://cdn.myanimelist.net/images/anime/12/86890.jpg,"Sakuragi Hanamichi é um delinquente e líder de uma gangue. Sakuragi é muito impopular com as garotas, tendo sido rejeitado, surpreendentemente, cinquenta vezes. Ele está no primeiro ano do ensino médio da escola Shohoku. Ele conhece Haruko Akagi, à garota de seus sonhos, e fica muito feliz quando ela não o rejeita ou fica com medo dele como todas as outras garotas que ele pediu para sair.  Haruko, reconhecendo o atletismo de Sakuragi, o introduz para o time de basquete de Shohoku. Sakuragi fica relutante em se juntar à equipe primeiramente, pois ele não tem experiência prévia no esporte e acha que o basquete é um jogo para perdedores. Sakuragi, apesar de sua extrema imaturidade e temperamento explosivo, revela-se um atleta natural e se junta à equipe, principalmente na esperança de impressionar e ficar mais perto de Haruko.","{'id_original': 170, 'episodios': 101}"
171,Strange Dawn,2000,"['Adventure', 'Drama', 'Fantasy']","['Drama & Narrativo', 'Ação & Aventura', 'Sci-Fi & Fantasia']",6.24,1080.0,https://cdn.myanimelist.net/images/anime/1313/146208.jpg,"Yuko e Eri são meninas comuns que vão parar em um mundo alternativo cheio de pessoas minúsculas. Essas criaturinhas acreditam que elas são “Grandes Salvadoras”, e que protegerão sua tribo na guerra em que estão lutando.","{'id_original': 171, 'episodios': 13}"
173,Tactics,2004,"['Mystery', 'Supernatural']","['Terror & Suspense', 'Sci-Fi & Fantasia', 'Estratégia & Puzzle']",7.18,7377.5,https://cdn.myanimelist.net/images/anime/8/37549.jpg,"Desde pequeno Kantarou consegue ver e falar com youkais e espíritos, não obstante, fazia amizades com eles também e se ajudavam mutualmente. Atualmente, ele resolve mistérios que envolvem casos sobrenaturais e escreve os acontecimentos para uma revista, que julga ser algo como ""contos"" ou meras ""histórias"". De uma forma ou de outra, ele sobrevive disso. Ele está a procura de um Tengu. Mas não para subjulga-lo, mas sim para primar um pacto com ele, com aquele cujo nome é temido por muitos youkais e é conhecido como o ""Devorador de Oni's"".","{'id_original': 173, 'episodios': 25}"
174,Tenjho Tenge,2004,"['Action', 'Drama', 'Supernatural', 'Ecchi']","['Drama & Narrativo', 'Terror & Suspense', 'Ação & Aventura', 'Sci-Fi & Fantasia']",6.86,46669.0,https://cdn.myanimelist.net/images/anime/1507/101835.jpg,"Academia Toudou é famosa por formar diversos lutadores de artes marciais, além de ensinar técnicas milenares de luta. E é justamente nessa Academia que os transferidos Bob Makihara e Souchirou Nagi, dois delinqüentes bons de briga, resolvem arranjar briga com o objetivo de dominar o local. Eles começam bem, porém, logo no primeiro dia, já encontram Masataka Takayanagi - um jovem aparentemente normal - e uma garotinha que parece ter seus 10 anos chamada Natsume Maya e ambos resolvem impedir a bagunça que esses dois delinqüentes começaram. Em uma questão de segundos, Bob Makihara fica fora de combate e Souchirou Nagi é jogado pela janela do corredor, após Natsume Maya se transformar em uma bela (e muito poderosa) garota. A batalha ainda não terminou, mas Souchirou Nagi despenca da janela direto no vestiário feminino, caindo sobre uma garota chamada Natsume Aya, irmã daquela que o jogou lá de cima. Ela, imediatamente, se apaixona por ele dando um longo beijo e, digamos assim, que a luta se encerra por aí devido à situação.","{'id_original': 174, 'episodios': 24}"
175,Tokyo Underground,2002,"['Action', 'Adventure', 'Romance', 'Sci-Fi']","['Drama & Narrativo', 'Ação & Aventura', 'Sci-Fi & Fantasia', 'Romance']",6.58,6133.5,https://cdn.myanimelist.net/images/anime/9/21036.jpg,"Rumina Asagi é um estudante do ensino japones que acabou de mudar de escola junto do seu amigo Ginosuke Isuzu. Um dia ao chegar em casa ele se encontra um enorme buraco no seu jardim e duas garotas Chelsea Rorec e Ruri Sarasa que dizem ter vindo de uma cidade embaixo de Tokio chamada Underground. Apos isso um estranho homem chamado Seki tambem sai deste buraco dizendo que recebeu ordens da COMPANY para levar a traidora Chelsea Rorec e a Sacerdotisa da vida de volta para Underground. Seki possui uma estranha habilidade de controlar o fogo e trava uma batalha conta Chelsea Rorec que revela possuir a habilidade de contralar a gravidade, Porem Chelsea perde. Rumina Asagi tenta lutar contra Seki mas é morto facilmente. Ruri revelar porque é chamada de scerdotiza da luz e revive Rumina. Lutando novamnete contra Seki Rumina solta uma poderosa corrente de ar que derrota Seki. Apos a derrota Seki diz que outras tropas virão atrás da sacerdotisa, dizendo isso ele foge de volta para Underground.","{'id_original': 175, 'episodios': 26}"
177,Tsubasa RESERVoir CHRoNiCLE,2005,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Romance']","['Drama & Narrativo', 'Ação & Aventura', 'Romance', 'Sci-Fi & Fantasia']",7.51,49706.5,https://cdn.myanimelist.net/images/anime/9/6555.jpg,"Syaoran, um garoto que quer se tornar um arqueólogo, e Sakura, uma princesa do Reino Clow, são amigos de infância que possuem uma relação estreita. Em uma noite fatal, Sakura perdeu todas as suas lembranças como resultado de uma conspiração para obter seus misteriosos poderes. A fim de recuperar a memória da sua amada, Syaoran procura ajuda da Feiticeira das Dimensões Yuuko. Yuuko diz a Syaoran que ele tem de viajar para outros mundos para recolher fragmentos da memória da Sakura. No entanto, mesmo se Sakura recupere sua memória, ela não terá os mesmos sentimentos por Syaoran. Viajando em conjunto com eles temos Kurogane, um guerreiro que foi exilado do seu país, e Fay, um mago que quer escapar do seu rei. Com a ajuda de uma criatura mágica, Mokona, eles farão parte de uma emocionante viagem por mundos e tempos jamais imaginados.","{'id_original': 177, 'episodios': 26}"
178,Ultra Maniac,2003,"['Comedy', 'Fantasy', 'Romance']","['Drama & Narrativo', 'Romance', 'Comédia & Slice of Life', 'Sci-Fi & Fantasia']",7.15,7300.5,https://cdn.myanimelist.net/images/anime/8/53571.jpg,"Nina é uma jovem garota do Reino Mágico candidata a ser uma princesa. Ela viaja para a Terra, a procura das ""Holy Stones"", necessárias para ela ser qualificada como uma candidata. Durante suas andanças na Terra ela conhece Ayu Tateishi, e seus poderes são descobertos por ela, que se torna sua melhor amiga. Quando Nina finalmente consegue as ""Holy Stones"", ela fica em dúvida se retorna ao Reino para se tornar uma pricesa ou se permanece na Terra com sua amiga.","{'id_original': 178, 'episodios': 26}"
180,Vandread,2000,"['Sci-Fi', 'Ecchi']",['Sci-Fi & Fantasia'],7.15,22612.5,https://cdn.myanimelist.net/images/anime/5/75446.jpg,"Em Vandread, Taraaku é o nome do planeta onde vivem apenas homens. Mejeiru, por outro lado, é um planeta em que vivem apenas mulheres. Os homens de Taraaku são inimigos mortais das mulheres de Mejeiru, e ambos os planetas permanecem em constante estado de guerra. Hibiki Tokai é um cidadão de classe baixa em Taraaku, que sonha em pilotar um Bangata, nome que dá aos mechas Vanguard. Por ser um sub-cidadão, Hibiki nunca poderá realizar seu sonho, uma vez que os pilotos dos Bangatas sempre se originam da elite de Taraaku. Após alguns eventos, digamos, um tanto estranhos, Hibiki acaba embarcando involuntariamente numa missão especial do planeta Taraaku, para destruir as mulheres de uma vez por todas. Esta missão acaba sendo um fracasso, e grande parte dos homens acaba em poder das mulheres...","{'id_original': 180, 'episodios': 13}"
182,The Vision of Escaflowne,1996,"['Adventure', 'Fantasy', 'Romance']","['Drama & Narrativo', 'Ação & Aventura', 'Romance', 'Sci-Fi & Fantasia']",7.65,34701.5,https://cdn.myanimelist.net/images/anime/5/30689.jpg,"Hitomi Kanzaki é a personagem principal, uma garota que integra a equipe de atletismo de sua escola e que, nas horas vagas, faz leituras de tarô para as colegas. Numa noite, enquanto realizava uma tomada de tempo na pista de atletismo, Hitomi começa a ter visões e o intrigante pingente rosa que carrega no pescoço reage de maneira violenta, abrindo um contato entre a Terra e Gaia, um outro planeta. Hitomi acaba sendo transportada à Gaia, e entra em contato com uma realidade completamente diferente da Terra, um mundo em guerra no qual tecnologia e costumes medievais andam lado a lado.","{'id_original': 182, 'episodios': 26}"
183,Whistle!,2002,['Sports'],[],7.35,3699.0,https://cdn.myanimelist.net/images/anime/8/17885.jpg,"Um jovem sonhador em busca de seu lugar no futebol. Em Whistle!, Shō Kazamatsuri enfrenta desafios, preconceitos e sua própria insegurança para transformar sua paixão em realidade. Uma história de superação, amizade e determinação.","{'id_original': 183, 'episodios': 39}"
184,Xenosaga The Animation,2005,['Sci-Fi'],['Sci-Fi & Fantasia'],6.32,4489.5,https://cdn.myanimelist.net/images/anime/3/75162.jpg,"Baseado no jogo de mesmo nome para Playstation 2, Xenosaga: The Animation conta a história de KOS-MOS, os Gnosis e o Zohar. A maior ameaça da humanidade: os Gnosis e a arma mais poderosa para combate-los: KOS-MOS, uma andróide misteriosa e possuidora de segredos desconhecidos até mesmo de sua criadora.A história do anime se dá inicio quando a nave onde KOS-MOS está é atacado pelos Gnosis. Para proteger sua criadora, KOS-MOS desperta...","{'id_original': 184, 'episodios': 12}"
189,Love Hina,2000,"['Comedy', 'Romance', 'Ecchi']","['Drama & Narrativo', 'Comédia & Slice of Life', 'Romance']",7.09,69801.5,https://cdn.myanimelist.net/images/anime/1153/99366.jpg,"Keitarô e a sua paixão de infância fazem uma promessa de se encontrarem na Toudai, uma prestigiada universidade de Tóquio. O único problema é que ele não se lembra do nome da menina à quem tinha feito a promessa, nem mesmo a sua idade. Cerca de uma década depois, após ter sido reprovado duas vezes na Universidade de Tóquio, ele é expulso de casa, e decide ir até a pousada de sua avó para viver lá por um tempo e estudar para entrar na faculdade. Mas ele acaba descobrindo que a pousada havia se tornado uma pensão só para garotas, de onde ele acaba se tornando o gerente, tendo que aprender a conviver com as várias inquilinas, que têm personalidades muito diferentes, o que os levam a situações cômicas.","{'id_original': 189, 'episodios': 24}"
190,Love Hina Again,,"['Comedy', 'Romance', 'Ecchi']","['Drama & Narrativo', 'Comédia & Slice of Life', 'Romance']",7.2,26509.0,https://cdn.myanimelist.net/images/anime/3/10289.jpg,"Keitarô e a sua paixão de infância fazem uma promessa de se encontrarem na Toudai, uma prestigiada universidade de Tóquio. O único problema é que ele não se lembra do nome da menina à quem tinha feito a promessa, nem mesmo a sua idade. Cerca de uma década depois, após ter sido reprovado duas vezes na Universidade de Tóquio, ele é expulso de casa, e decide ir até a pousada de sua avó para viver lá por um tempo e estudar para entrar na faculdade. Mas ele acaba descobrindo que a pousada havia se tornado uma pensão só para garotas, de onde ele acaba se tornando o gerente, tendo que aprender a conviver com as várias inquilinas, que têm personalidades muito diferentes, o que os levam a situações cômicas.","{'id_original': 190, 'episodios': 3}"
