id,titulo,ano_lancamento,generos,rating,num_avaliacoes,imagem,descricao,metadata
1941,Infamous: Second Son,2014,"Adventure, Platform, Action, Open world, Sandbox, Shooter",78.52,508,https://images.igdb.com/igdb/image/upload/t_cover_big/co1izy.jpg,"Infamous: Second Son, a PlayStation 4 exclusive , brings you an action adventure game where surrounded by a society that fears them, superhumans are ruthlessly hunted down and caged by the Department of Unified Protection. Step into a locked-down Seattle as Delsin Rowe, who has recently discovered his superhuman power and is now capable of fighting back against the oppressive DUP. Enjoy your power as you choose how you will push your awesome abilities to the limit and witness the consequences of your actions as they affect the city and people around you.","{""slug"": ""infamous-second-son"", ""igdb_url"": ""https://www.igdb.com/games/infamous-second-son"", ""plataformas"": [""PlayStation 4""], ""raw_genres"": [""Adventure"", ""Platform"", ""Action"", ""Open world"", ""Sandbox"", ""Shooter""]}"
6,Baldur's Gate II: Shadows of Amn,2000,"Role-playing (RPG), Fantasy",89.93,508,https://images.igdb.com/igdb/image/upload/t_cover_big/co71yr.jpg,"Every World has conflict. Good and evil. Friend and foe. Safety and danger. In Baldur's Gate II: Shadows of Amn, you'll find yourself between these factions. This epic sequel to the Roleplaying Game of the Year will immerse you in a world of intrigue, adventure and fierce combat where your ability to discern the difference between these sides - with the assistance of steel and spell - determines your fate. Set in the Forgotten Realms campaign setting, Baldur's Gate II is the most stunning Advanced Dungeons and Dragons game to date.","{""slug"": ""baldurs-gate-ii-shadows-of-amn"", ""igdb_url"": ""https://www.igdb.com/games/baldurs-gate-ii-shadows-of-amn"", ""plataformas"": [""Linux"", ""PC (Microsoft Windows)"", ""Mac""], ""raw_genres"": [""Role-playing (RPG)"", ""Fantasy""]}"
305152,Clair Obscur: Expedition 33,2025,"Role-playing (RPG), Adventure, Fantasy, Action",90.11,507,https://images.igdb.com/igdb/image/upload/t_cover_big/co9gam.jpg,Lead the members of Expedition 33 on their quest to destroy the Paintress so that she can never paint death again. Explore a world of wonders inspired by Belle Époque France and battle unique enemies in this turn-based RPG with real-time mechanics.,"{""slug"": ""clair-obscur-expedition-33"", ""igdb_url"": ""https://www.igdb.com/games/clair-obscur-expedition-33"", ""plataformas"": [""Xbox Series X|S"", ""PC (Microsoft Windows)"", ""PlayStation 5""], ""raw_genres"": [""Role-playing (RPG)"", ""Adventure"", ""Fantasy"", ""Action""]}"
5601,The Witness,2016,"Adventure, Puzzle, Mystery, Open world, Science fiction, Indie",85.16,504,https://images.igdb.com/igdb/image/upload/t_cover_big/co3hih.jpg,"The Witness is a single-player game in an open world with dozens of locations to explore and over 500 puzzles. This game respects you as an intelligent player and it treats your time as precious. There's no filler; each of those puzzles brings its own new idea into the mix. So, this is a game full of ideas.","{""slug"": ""the-witness"", ""igdb_url"": ""https://www.igdb.com/games/the-witness"", ""plataformas"": [""PlayStation 4"", ""PC (Microsoft Windows)"", ""iOS"", ""Mac"", ""Xbox One""], ""raw_genres"": [""Adventure"", ""Puzzle"", ""Mystery"", ""Open world"", ""Science fiction"", ""Indie""]}"
1075,Super Mario Sunshine,2002,"Adventure, Sandbox, Action, Platform",85.87,504,https://images.igdb.com/igdb/image/upload/t_cover_big/co21rh.jpg,"Super Mario Sunshine is a Mario action-adventure 3D platformer. It follows Super Mario 64, and is the second 3D Mario platformer. Gameplay features a combination of action and puzzle solving, with numerous stages and multiple episodes to each stage, and plenty of hidden secrets and surprises. This game introduced many recurring characters and bosses in the Mario series, including Toadsworth, Bowser Jr., Petey Piranha, Gooper Blooper, Piantas, Nokis, Shadow Mario, and F.L.U.D.D. Super Mario Sunshine pays homage to Mario's Italian heritage and upbringing, with many of the locations in the game having Italian names and sometimes referencing Italian culture.","{""slug"": ""super-mario-sunshine"", ""igdb_url"": ""https://www.igdb.com/games/super-mario-sunshine"", ""plataformas"": [""Nintendo GameCube""], ""raw_genres"": [""Adventure"", ""Sandbox"", ""Action"", ""Platform""]}"
3349,Paper Mario: The Thousand-Year Door,2004,"Adventure, Action, Comedy, Role-playing (RPG), Fantasy, Science fiction",90.85,503,https://images.igdb.com/igdb/image/upload/t_cover_big/co25us.jpg,"What sleeps behind the door?  Time passes, the pages turn… and a new chapter unfolds in an unfamiliar land! Get ready for a two-dimensional role-playing adventure for the ages as Mario returns to paper form to discover a mystery that sleeps behind an ancient, legendary portal called the Thousand-Year Door. The quest is long, the dangers many, and this time, Mario will have to make full use of his papery qualities just to survive.","{""slug"": ""paper-mario-the-thousand-year-door"", ""igdb_url"": ""https://www.igdb.com/games/paper-mario-the-thousand-year-door"", ""plataformas"": [""Nintendo GameCube""], ""raw_genres"": [""Adventure"", ""Action"", ""Comedy"", ""Role-playing (RPG)"", ""Fantasy"", ""Science fiction""]}"
223,The Sims,2000,"Simulator, Comedy, Romance, Sandbox, Fantasy",82.38,502,https://images.igdb.com/igdb/image/upload/t_cover_big/co8j9a.jpg,"The Sims is a life-building simulation with emphasis on intimate details of individual characters rather than expansion of an entire society or civilization. You are in control of nearly every aspect of the lives of the individuals who make up your chosen population in the neighborhood. Characters are developed from the ground up and you infuse and mold them with personalities, looks, desires, moods, urges, living arrangements, career and personal choices, life styles, and reactions.","{""slug"": ""the-sims"", ""igdb_url"": ""https://www.igdb.com/games/the-sims"", ""plataformas"": [""Linux"", ""PC (Microsoft Windows)"", ""Mac""], ""raw_genres"": [""Simulator"", ""Comedy"", ""Romance"", ""Sandbox"", ""Fantasy""]}"
55935,Doki Doki Literature Club!,2017,"Adventure, Visual Novel, Horror, Romance, Indie",88.22,500,https://images.igdb.com/igdb/image/upload/t_cover_big/co6p5e.jpg,The Literature Club is full of cute girls! Will you write the way into their heart? This game is not suitable for children or those who are easily disturbed.,"{""slug"": ""doki-doki-literature-club"", ""igdb_url"": ""https://www.igdb.com/games/doki-doki-literature-club"", ""plataformas"": [""Linux"", ""Android"", ""PC (Microsoft Windows)"", ""iOS"", ""Mac""], ""raw_genres"": [""Adventure"", ""Visual Novel"", ""Horror"", ""Romance"", ""Indie""]}"
1187,Crash Bandicoot: Warped,1998,"Adventure, Platform, Action, Historical, Fantasy, Science fiction",83.55,500,https://images.igdb.com/igdb/image/upload/t_cover_big/co873w.jpg,"Crash Bandicoot: Warped is the third game in the Crash Bandicoot series and the first to feature Coco as a playable character. The player takes control of Crash and Coco Bandicoot, who must travel back and forward in time and gather 25 crystals before Uka Uka and Doctor Neo Cortex can do so. Much of the game takes place in the Time Twister which acts as the hub area of the game. The Time-Twister is split up into five chambers, each chamber has five buttons that open portals to different levels. The goal in each level is to find and obtain the crystal hidden in the level. Crash Bandicoot: Warped was lauded by critics in many areas, and the game has been considered one of the best video games of all time.","{""slug"": ""crash-bandicoot-warped"", ""igdb_url"": ""https://www.igdb.com/games/crash-bandicoot-warped"", ""plataformas"": [""PlayStation 3"", ""PlayStation"", ""PlayStation Portable""], ""raw_genres"": [""Adventure"", ""Platform"", ""Action"", ""Historical"", ""Fantasy"", ""Science fiction""]}"
111,Amnesia: The Dark Descent,2010,"Adventure, Survival, Horror, Puzzle, Action, Indie",83.47,499,https://images.igdb.com/igdb/image/upload/t_cover_big/co1qq5.jpg,"Amnesia: The Dark Descent is a survival horror video game by Frictional Games. The game features a protagonist named Daniel exploring a dark and foreboding castle, while trying to maintain his sanity by avoiding monsters and other terrifying obstructions. The game was critically well received.","{""slug"": ""amnesia-the-dark-descent"", ""igdb_url"": ""https://www.igdb.com/games/amnesia-the-dark-descent"", ""plataformas"": [""PlayStation 4"", ""Linux"", ""PC (Microsoft Windows)"", ""Mac"", ""Xbox One"", ""Nintendo Switch""], ""raw_genres"": [""Adventure"", ""Survival"", ""Horror"", ""Puzzle"", ""Action"", ""Indie""]}"
620,Burnout Paradise,2008,"Open world, Sandbox, Racing, Action",87.48,498,https://images.igdb.com/igdb/image/upload/t_cover_big/co28p7.jpg,"Evolve or die. For Paradise, we knew we had to change everything.  Burnout was a killer arcade driving game, but for a new generation of hardware and connected player Burnout had to become something more ambitious.  Closed tracks made way for an expansive, open city, and we seamlessly synced your friends into the action and let you loose on a heap of cool challenges that unsurprisingly rewarded you for driving like a lunatic. Hey, it’s us after all.","{""slug"": ""burnout-paradise"", ""igdb_url"": ""https://www.igdb.com/games/burnout-paradise"", ""plataformas"": [""PlayStation 3"", ""PC (Microsoft Windows)"", ""Xbox 360""], ""raw_genres"": [""Open world"", ""Sandbox"", ""Racing"", ""Action""]}"
425,Final Fantasy VIII,1999,"Adventure, Open world, Card & Board Game, Role-playing (RPG), Fantasy, Science fiction",86.04,495,https://images.igdb.com/igdb/image/upload/t_cover_big/co2z7d.jpg,"Final Fantasy VIII is the eighth main installment in the Final Fantasy series. The gameplay makes a departure from many series standards. While it still uses the Active Time Battle system, it deviates from the series' traditional means of boosting a character's power via leveling, although levels are not completely abandoned as they were in Final Fantasy II. In addition, it does not have a Magic Point-based system for spell-casting. Instead, magic is collected, drawn, and created from items, and is used to power up the characters via the junction system.","{""slug"": ""final-fantasy-viii"", ""igdb_url"": ""https://www.igdb.com/games/final-fantasy-viii"", ""plataformas"": [""PlayStation 3"", ""PlayStation"", ""PlayStation Portable""], ""raw_genres"": [""Adventure"", ""Open world"", ""Card & Board Game"", ""Role-playing (RPG)"", ""Fantasy"", ""Science fiction""]}"
11397,Yakuza 0,2015,"Adventure, Simulator, Action, Open world, Hack and slash/Beat 'em up, Role-playing (RPG), Drama",86.12,491,https://images.igdb.com/igdb/image/upload/t_cover_big/co252x.jpg,"Yakuza 0 is an action-adventure game developed by Ryu Ga Gotoku Studio and published by Sega. Serving as a prequel to the Yakuza series, it is set in 1988 Japan during the country's economic bubble era. The game follows two protagonists: Kazuma Kiryu in Tokyo's Kamurocho district and Goro Majima in Osaka's Sotenbori district. Players alternate between their stories as they navigate the criminal underworld, engaging in street fights, managing businesses, and participating in various side activities.  The gameplay combines beat 'em up combat with open-world exploration, offering numerous mini-games and side quests. Yakuza 0 was initially released for PlayStation 3 and PlayStation 4 in Japan in March 2015, followed by a worldwide release on PlayStation 4 in January 2017. It later became available on Windows via Steam in August 2018 and on Xbox One in February 2020. A Director's Cut version is scheduled for release on Nintendo Switch 2 on June 5, 2025.","{""slug"": ""yakuza-0"", ""igdb_url"": ""https://www.igdb.com/games/yakuza-0"", ""plataformas"": [""PlayStation 3"", ""PlayStation 4"", ""PC (Microsoft Windows)"", ""Xbox One""], ""raw_genres"": [""Adventure"", ""Simulator"", ""Action"", ""Open world"", ""Hack and slash/Beat 'em up"", ""Role-playing (RPG)"", ""Drama""]}"
3022,Transistor,2014,"Adventure, Strategy, Action, Role-playing (RPG), Science fiction, Turn-based strategy (TBS), Indie",83.89,481,https://images.igdb.com/igdb/image/upload/t_cover_big/co1pi1.jpg,"An unconventional tactical action RPG in which after a powerful group called the Camerata cause measureless destruction through the ambiguous settlement of Cloudbank, Red, a famous singer in the city, goes on a journey along with her lover who is trapped inside the Transistor, a powerful machine with mysterious properties, to get to the bottom of the situation and get her lost voice back.","{""slug"": ""transistor"", ""igdb_url"": ""https://www.igdb.com/games/transistor"", ""plataformas"": [""PlayStation 4"", ""Linux"", ""PC (Microsoft Windows)"", ""iOS"", ""Mac"", ""Nintendo Switch""], ""raw_genres"": [""Adventure"", ""Strategy"", ""Action"", ""Role-playing (RPG)"", ""Science fiction"", ""Turn-based strategy (TBS)"", ""Indie""]}"
60,The Secret of Monkey Island,1990,"Adventure, Point-and-click, Puzzle, Historical, Comedy",83.33,481,https://images.igdb.com/igdb/image/upload/t_cover_big/co28bp.jpg,"I cursed my luck again as I slid down the monkey's throat. Have my dreams of guzzling grog and plundering galleons been reduced to this? ""Three small trials and you're a pirate like us,"" they said. Fair enough. If only I could stomach the foul brew these scurvy seadogs swilled, the rest would be easy. How could I have known I'd meet a powerful and beautiful woman with a jealous suitor too stupid to realize he'd been dead for years? And how can I crawl through this great stone monkey to find a man who walks three inches above the ground and sets fire to his beard every morning?  Do business with quaint and humble shopkeepers. Participate in complex and meaningful dialogues. Visit interesting places and steal stuff. Experience the never-ending nightlife of Melee Island.","{""slug"": ""the-secret-of-monkey-island"", ""igdb_url"": ""https://www.igdb.com/games/the-secret-of-monkey-island"", ""plataformas"": [""Atari ST/STE"", ""Mac"", ""DOS"", ""FM Towns"", ""Amiga"", ""Sega CD""], ""raw_genres"": [""Adventure"", ""Point-and-click"", ""Puzzle"", ""Historical"", ""Comedy""]}"
