id,titulo,ano_lancamento,titulos_alternativos
713607,엄마친구 2020,2020.0,"[""Mom's Friend 2020"", '엄마친구 2020']"
277558,A Garota Final,2015.0,['Final Girl']
47653,O Imigrante,1917.0,['The Immigrant']
10396,Conspiração Tequila,1988.0,['Tequila Sunrise']
9208,A Última Ameaça,1996.0,['Broken Arrow']
605734,#EstouAqui,2020.0,"['#JeSuisLà', '#iamhere']"
396616,The King's Choice,2016.0,"[""The King's Choice"", 'Kongens nei']"
1169455,E Depois?,2024.0,['The After']
71373,Arco-Íris Negro: Além da Vida,1989.0,['Black Rainbow']
124711,The Spoilers,1955.0,['The Spoilers']
388,O Plano Perfeito,2006.0,['Inside Man']
511972,"Love, Gilda",2018.0,"['Love, Gilda']"
10155,Reviravolta,1997.0,['U Turn']
217411,Świadectwo urodzenia,1961.0,"['Świadectwo urodzenia', 'Birth Certificate']"
134597,O Colecionador de Corpos 2,2012.0,['The Collection']
1966,Alexandre,2004.0,['Alexander']
929369,Jamojaya,2023.0,['Jamojaya']
7484,O Bicho Vai Pegar,2006.0,['Open Season']
10885,Imagens do Além,2008.0,['Shutter']
9991,Penalidade Máxima,2001.0,['Mean Machine']
31453,Dupla Identidade,2009.0,['Double Identity']
14355,RED SHADOW 赤影,2001.0,"['RED SHADOW 赤影', 'Red Shadow: Akakage']"
1139878,The Becomers,2024.0,['The Becomers']
10995,O Amante,1992.0,"[""L'Amant"", ""The Lover L'amant""]"
442249,A Primeira Noite de Crime,2018.0,['The First Purge']
1146972,Mobile Suit Gundam Seed Freedom,2024.0,"['Mobile Suit Gundam SEED Freedom', '機動戦士ガンダムSEED FREEDOM']"
20537,Caravaggio,1986.0,['Caravaggio']
236048,Redemption,2002.0,['Redemption']
456740,Hellboy,2019.0,['Hellboy']
319333,Fort Osage,1952.0,['Fort Osage']
33990,A Maldição das Bruxas,1996.0,['Little Witches']
187553,Felony,1994.0,['Felony']
1948,Adrenalina,2006.0,['Crank']
242512,Ouija: O Jogo dos Espíritos,2014.0,['Ouija']
33668,Designing Woman,1957.0,['Designing Woman']
899112,Noite Infeliz,2022.0,['Violent Night']
35642,Dr. Caligari,1989.0,['Dr. Caligari']
233,A Gangue da Pesada,1979.0,['The Wanderers']
2161,Viagem Fantástica,1966.0,['Fantastic Voyage']
128204,Satellite Boy,2012.0,['Satellite Boy']
10003,O Santo,1997.0,['The Saint']
1134754,172 Hari,2023.0,"['172 Days', '172 Hari']"
462313,Relações de Família,2019.0,['Love & Debt']
171045,Dead End,2012.0,['Dead End']
39067,Macabro,2009.0,"['Rumah Dara', 'Macabre']"
355783,As Aventuras de Burke e Wills,1985.0,['Wills & Burke']
250917,Pták Ohnivák,1997.0,"['Pták Ohnivák', 'The Firebird']"
24020,Johnny Tsunami: O Surfista da Neve,1999.0,['Johnny Tsunami']
534985,Bhaiaji Superhitt,2018.0,"['Bhaiaji Superhitt', 'Bhaiaji Superhit']"
60309,Conspiração Americana,2011.0,['The Conspirator']
1330373,Alien: Rubicon,2024.0,['Alien: Rubicon']
1081620,The Weapon,2023.0,['The Weapon']
821133,HollyBlood,2022.0,['HollyBlood']
1312946,O Mapa Que Me Leva Até Você,2025.0,['The Map That Leads to You']
157289,Curfew,2012.0,['Curfew']
52449,Professora Sem Classe,2011.0,['Bad Teacher']
190625,Territory 8,2014.0,['Territory 8']
9523,Lantana,2001.0,['Lantana']
1317088,A Avaliação,2025.0,['The Assessment']
140897,Outside Ozona,1998.0,['Outside Ozona']
115446,Um Convite de Divórcio,2012.0,['Divorce Invitation']
1399696,Hysteria,2025.0,['Hysteria']
1632,Mississipi em Chamas,1988.0,['Mississippi Burning']
278924,Assassino a Preço Fixo 2 - A Ressurreição,2016.0,['Mechanic: Resurrection']
1214684,O Beijo da Mulher Aranha,2025.0,['Kiss of the Spider Woman']
346808,Momentum,2015.0,['Momentum']
9268,Queima de Arquivo,1996.0,['Eraser']
9103,Desafio Mortal,1996.0,['The Quest']
13256,A Era Da Escuridão: Mutant Chronicles,2008.0,['Mutant Chronicles']
13073,Palindromes,2005.0,['Palindromes']
1002158,Rapaces,2025.0,"['Vultures', 'Rapaces']"
285135,Zodíaco - Sinais da Destruição,2014.0,['Zodiac']
289190,Felt,2014.0,['Felt']
91612,Presídio em Fúria,1990.0,['Caged Fury']
627474,Staging Christmas,2019.0,['Staging Christmas']
999890,Sweethearts,2024.0,['Sweethearts']
95493,Terror em Alto Mar,1999.0,['Final Voyage']
1067820,Awareness,2023.0,['Awareness']
218087,The Woman of the Town,1943.0,['The Woman of the Town']
263815,Los albañiles,1976.0,"['Los albañiles', 'The Bricklayers']"
76649,Pompeia,2014.0,['Pompeii']
581528,"O Gângster, o Policial e o Diabo",2019.0,"['악인전', 'The Gangster, the Cop, the Devil']"
1267,A Família do Futuro,2007.0,['Meet the Robinsons']
9702,Marcados Pelo Sangue,1993.0,['Bound by Honor']
12626,Nos Bastidores da Notícia,1987.0,['Broadcast News']
10679,Deu a Louca nos Nazis,2012.0,['Iron Sky']
16270,Construindo uma Carreira,1991.0,['Career Opportunities']
744,Top Gun - Ases Indomáveis,1986.0,['Top Gun']
522931,Dupla Explosiva 2: E a Primeira-Dama do Crime,2021.0,"[""Hitman's Wife's Bodyguard""]"
375580,Dead Body,2017.0,['Dead Body']
40850,Cherrybomb,2009.0,['Cherrybomb']
225574,Sem Escalas,2014.0,['Non-Stop']
283749,Ninja Apocalypse,2014.0,['Ninja Apocalypse']
9975,"George, o Curioso",2006.0,['Curious George']
297486,Sem Coração,2014.0,"['Heartless', 'Sem Coração']"
381064,Fábula Americana,2017.0,['American Fable']
1151272,Sirāt,2025.0,"['Sirat', 'Sirāt']"
41342,Baseline,2010.0,['Baseline']
93685,Swingers,2002.0,['Swingers']
6171,O Apanhador de Sonhos,2003.0,['Dreamcatcher']
45930,American Anthem,1986.0,['American Anthem']
1220646,Beurk !,2024.0,"['Beurk !', 'Yuck!']"
11247,A Nova Cinderela,2004.0,['A Cinderella Story']
227159,Quero Matar Meu Chefe 2,2014.0,['Horrible Bosses 2']
52697,Solar Flare,2008.0,['Solar Flare']
50014,Histórias Cruzadas,2011.0,['The Help']
26571,Downtown '81,2001.0,"[""Downtown '81""]"
743382,Golpe de Classe,2020.0,['Serious Men']
544415,Tigertail,2020.0,['Tigertail']
1058063,Siksa Neraka,2023.0,['Siksa Neraka']
258006,Hysteria,1997.0,['Hysteria']
659290,Laços,2020.0,"['Lacci', 'The Ties']"
90720,I crudeli,1967.0,"['The Cruel Ones', 'I crudeli']"
406990,Onde Está Segunda?,2017.0,['What Happened to Monday']
52263,Amityville 8: A Casa Maldita,1996.0,['Amityville: Dollhouse']
554022,Torpedo: U-235,2019.0,['Torpedo']
332672,Obsessão,2015.0,"['Obsession', 'Rendez-Vous']"
287954,Lolita from Interstellar Space,2014.0,['Lolita from Interstellar Space']
42008,A Família,1987.0,"['La famiglia', 'The Family']"
200431,轟轟戦隊ボウケンジャーTHE MOVIE 最強のプレシャス,2006.0,"['GoGo Sentai Boukenger The Movie: The Greatest Precious', '轟轟戦隊ボウケンジャーTHE MOVIE 最強のプレシャス']"
1014590,Upgrade: As Cores do Amor,2024.0,['Upgraded']
781732,Animal,2023.0,['Animal']
653754,Epicentro,2020.0,['Epicentro']
475398,O Pregador Sinistro,2017.0,['Sinister Minister']
28942,Os Filhos do Medo,1979.0,['The Brood']
1171145,Caminhos do Crime,2026.0,['Crime 101']
799583,Guerra Sem Regras,2024.0,['The Ministry of Ungentlemanly Warfare']
69204,Turbilhão,1943.0,['Coney Island']
68028,Blood Angels,2005.0,['Blood Angels']
762430,A Chamada,2023.0,['Retribution']
208692,Presente de Gregos,1960.0,['Surprise Package']
312113,Black November,2012.0,['Black November']
200395,忍風戦隊ハリケンジャー シュシュッと THE MOVIE,2002.0,"['忍風戦隊ハリケンジャー シュシュッと THE MOVIE', 'Ninpuu Sentai Hurricaneger Shushuuto: The Movie']"
734646,Little Orphans,2020.0,['Little Orphans']
864,Jamaica Abaixo de Zero,1993.0,['Cool Runnings']
995546,AEW All Out 2022,2022.0,['AEW All Out 2022']
15942,Go Fast: No Coração do Tráfico,2008.0,['Go Fast']
26969,8 citas,2008.0,"['8 citas', '8 Dates']"
8355,A Era do Gelo 3,2009.0,['Ice Age: Dawn of the Dinosaurs']
280002,Remanescentes: Esquecidos por Deus,2014.0,['The Remaining']
15660,Mamãezinha Querida,1981.0,['Mommie Dearest']
84336,Agente C: Dupla Identidade,2012.0,['Shadow Dancer']
632856,Spirited: Um Conto Natalino,2022.0,['Spirited']
11618,A Casa Amaldiçoada,1999.0,['The Haunting']
30508,Berlin Calling,2008.0,['Berlin Calling']
39770,Breve Travessia,2001.0,"['Brief Crossing', 'Brève traversée']"
41582,Meu Pequeno Ladrão,1994.0,['Monkey Trouble']
124439,Sahara Cross,1977.0,['Sahara Cross']
602198,Em Busca de Zoe,2019.0,['Saving Zoë']
274857,Rei Arthur: A Lenda da Espada,2017.0,['King Arthur: Legend of the Sword']
8999,Fora de Rumo,2005.0,['Derailed']
314076,Short Fuse,2016.0,['Short Fuse']
18406,Correntes do Inferno,1983.0,['Chained Heat']
11005,Tempo de Despertar,1990.0,['Awakenings']
1492198,Artificial,,['Artificial']
61791,Planeta dos Macacos: A Origem,2011.0,['Rise of the Planet of the Apes']
153228,No Reino das Sombras,1953.0,['The Moonlighter']
11385,Hatari!,1962.0,['Hatari!']
144340,A Seleção,2013.0,['Admission']
1228685,Love,2024.0,"['Kjærlighet', 'Love']"
1257778,Just Breathe,2025.0,['Just Breathe']
9407,Justiça Vermelha,1997.0,['Red Corner']
157286,A Salamandra,1981.0,['The Salamander']
692,Pink Flamingos,1972.0,['Pink Flamingos']
4032,Meu Primeiro Amor,1991.0,['My Girl']
517164,Mouthpiece,2019.0,['Mouthpiece']
1261504,Rapide,2025.0,"['Faster', 'Rapide']"
10665,Os Estranhos,2008.0,['The Strangers']
406107,Sono Mortal,2016.0,['Dead Awake']
32671,Hate Crime,2005.0,['Hate Crime']
283378,Fallen,2016.0,['Fallen']
59353,Bitter/Sweet,2009.0,['Bitter/Sweet']
17314,O Jogador,2008.0,['Pistol Whipped']
14709,Marcação Cerrada,1999.0,['Varsity Blues']
172226,Em Segredo,2014.0,['In Secret']
609681,As Marvels,2023.0,['The Marvels']
10220,Cartas na Mesa,1998.0,['Rounders']
103551,Hirokin O Último Samurai,2012.0,['Hirokin']
187726,O Corcunda de Roma,1960.0,"['Il gobbo', 'The Hunchback']"
8488,Hitch: Conselheiro Amoroso,2005.0,['Hitch']
163008,Deadly Descent,2013.0,['Deadly Descent']
10661,Zohan: Um Agente Bom de Corte,2008.0,"[""You Don't Mess with the Zohan""]"
375798,Brice 3,2016.0,['Brice 3']
480623,Uma Viagem de Natal,2017.0,['Christmas Getaway']
11845,Intimidade,2001.0,['Intimacy']
414,Batman Eternamente,1995.0,['Batman Forever']
8691,Cannibal Ferox,1981.0,"['Cannibal Ferox', 'Make Them Die Slowly']"
18591,Xeque-Mate,1995.0,['Uncovered']
1509871,Ela Disse Talvez,2025.0,['She Said Maybe']
1125510,O Poço 2,2024.0,"['The Platform 2', 'El hoyo 2']"
224279,O Homem do Sótão,1995.0,['The Man in the Attic']
8069,Barbarella,1968.0,['Barbarella']
885243,Deus Nos Ajude!,2023.0,"['Juste ciel !', 'Oh My Goodness!']"
848181,Superposition,2023.0,['Superposition']
113431,VGL-Hung!,2007.0,['VGL-Hung!']
183252,Perfectly Normal,1991.0,['Perfectly Normal']
122737,The GoodTimesKid,2005.0,['The GoodTimesKid']
20504,O Livro de Eli,2010.0,['The Book of Eli']
1084244,Toy Story 5,2026.0,['Toy Story 5']
48688,Pocilga,1969.0,"['Pigsty', 'Porcile']"
270303,Corrente do Mal,2015.0,['It Follows']
29224,Jönssonligan & DynamitHarry,1982.0,"['The J. Gang Meets Dynamite Harry', 'Jönssonligan & DynamitHarry']"
22236,Chok-Dee,2005.0,"['Chok Dee: The Kickboxer', 'Chok-Dee']"
67532,Os Miseráveis,1934.0,['Les Misérables']
1319951,40 Acres,2025.0,['40 Acres']
423239,Hevisaurus-elokuva,2015.0,"['Heavysaurs: The Movie', 'Hevisaurus-elokuva']"
146852,The Brain,1962.0,['The Brain']
187938,Ponzio Pilato,1962.0,"['Pontius Pilate', 'Ponzio Pilato']"
137113,No Limite do Amanhã,2014.0,['Edge of Tomorrow']
133167,The Victim,1972.0,['The Victim']
287486,Mielensäpahoittaja,2014.0,"['The Grump', 'Mielensäpahoittaja']"
10527,Madagascar 2: A Grande Escapada,2008.0,['Madagascar: Escape 2 Africa']
516806,Último Sentinela,2023.0,['Last Sentinel']
76775,Pot-Bouille,1957.0,"['Lovers of Paris', 'Pot-Bouille']"
17379,As Férias da Minha Vida,2006.0,['Last Holiday']
313788,Onda de Fogo,2014.0,['Firequake']
8882,Gomorra,2008.0,"['Gomorra', 'Gomorrah']"
13377,Como o Grinch Roubou o Natal,1966.0,['How the Grinch Stole Christmas!']
1332316,Scurry,2025.0,['Scurry']
218572,Teresa,1987.0,['Teresa']
516834,Mrs. Claus,2018.0,['Mrs. Claus']
9515,O Matador,2005.0,['The Matador']
1287536,Dora e a Busca pelo Sol Dourado,2025.0,['Dora and the Search for Sol Dorado']
377,A Hora do Pesadelo,1984.0,['A Nightmare on Elm Street']
450253,Hometown Hero,2017.0,['Hometown Hero']
29692,Psycho Cop: Ninguém Está em Segurança,1989.0,['Psycho Cop']
581,Dança com Lobos,1990.0,['Dances with Wolves']
947507,Super Normal,2022.0,"['Helt super', 'Just Super']"
64586,Beleza Adormecida,2011.0,['Sleeping Beauty']
949855,Black Mold,2025.0,['Black Mold']
9665,Tempo de Glória,1989.0,['Glory']
366627,超力戦隊オーレンジャー The Movie,1995.0,"['超力戦隊オーレンジャー The Movie', 'Choriki Sentai Ohranger: The Movie']"
51597,Chasing 3000,2010.0,['Chasing 3000']
929,Godzilla,1998.0,['Godzilla']
122832,Tornado,1983.0,"['Last Blood', 'Tornado']"
382638,Terrordactyl,2016.0,['Terrordactyl']
975902,A Rainha Guerreira,2023.0,['Boudica']
522627,Magnatas do Crime,2020.0,['The Gentlemen']
462477,Newsies: O Musical da Broadway,2017.0,['Newsies']
2022,A Herança de Mr. Deeds,2002.0,['Mr. Deeds']
747,Todo Mundo Quase Morto,2004.0,['Shaun of the Dead']
96167,Manchas Solares,1975.0,"['Macchie solari', 'The Victim']"
10596,Replicante,2001.0,['Replicant']
17455,Hellraiser: O Retorno dos Mortos,2005.0,['Hellraiser: Deader']
1487,Hellboy,2004.0,['Hellboy']
459151,O Poderoso Chefinho 2: Negócios da Família,2021.0,['The Boss Baby: Family Business']
186982,Uma Paixão de Esquerda,2013.0,"['A Liberal Passion', 'Passione Sinistra']"
9430,Vamos Nessa,1999.0,['Go']
11364,Uma Segunda Chance,1991.0,['Regarding Henry']
893694,Eva,2021.0,['Eva']
474974,Senhorita Natal,2017.0,['Miss Christmas']
1290287,Um Amor Feito de Neve,2024.0,['Hot Frosty']
38234,O Imbatível III: Redenção,2010.0,['Undisputed III: Redemption']
20526,Tron: O Legado,2010.0,['TRON: Legacy']
75612,Oblivion,2013.0,['Oblivion']
728136,The Furnace,2020.0,['The Furnace']
207774,The Borderlands,2014.0,['The Borderlands']
671295,Milagre Azul,2021.0,['Blue Miracle']
9490,Pra lá de Bagdá,1998.0,['Half Baked']
2046,O Dom da Premonição,2000.0,['The Gift']
58767,O Atirador 4,2011.0,['Sniper: Reloaded']
6282,Show Bar,2000.0,['Coyote Ugly']
1621,Trocando as Bolas,1983.0,['Trading Places']
1187762,Saudosa Maloca,2024.0,"['Stories of Samba', 'Saudosa Maloca']"
500860,Rédeas da Redenção,2019.0,['The Mustang']
377690,A Leoa,2016.0,"['Løvekvinnen', 'The Lion Woman']"
1218493,Ick,2025.0,['Ick']
230453,Raptor Ranch,2013.0,['Raptor Ranch']
65628,Il federale,1961.0,"['Il federale', 'The Fascist']"
2666,Cidade das Sombras,1998.0,['Dark City']
10145,Os Esquecidos,2004.0,['The Forgotten']
129815,Blanche Fury,1948.0,['Blanche Fury']
207703,Kingsman: Serviço Secreto,2015.0,['Kingsman: The Secret Service']
9040,Serpico,1973.0,['Serpico']
7988,A Ilha,1980.0,['The Island']
719221,O Tarô da Morte,2024.0,['Tarot']
624,Sem Destino,1969.0,['Easy Rider']
29951,Il nascondiglio,2007.0,['Il nascondiglio']
1484453,Snoopy Apresenta - Um Musical de Verão,2025.0,['Snoopy Presents: A Summer Musical']
11545,Três é Demais,1998.0,['Rushmore']
1476453,Kirot,2025.0,['Kirot']
240905,Christmas Bounty,2013.0,['Christmas Bounty']
49977,Fimpen,1974.0,"['Fimpen', 'The Butt']"
4241,Visitor Q,2001.0,"['ビジターQ', 'Visitor Q']"
14148,Justiça a Qualquer  Preço,2007.0,['The Flock']
17898,A Hora do Lobisomem,1985.0,['Silver Bullet']
16178,The Riddle,2007.0,['The Riddle']
326186,Appassionatamente,1954.0,"['Passionately', 'Appassionatamente']"
159810,Caravaggio,2007.0,['Caravaggio']
455236,O Carma de Um Assassino,2018.0,['Accident Man']
438141,Stud,1968.0,"['Shame', 'Stud']"
105549,Maria Chapdelaine,1934.0,['Maria Chapdelaine']
159824,Hotel Transilvânia 2,2015.0,['Hotel Transylvania 2']
436448,Królewicz Olch,2016.0,"['Królewicz Olch', 'The Erlprince']"
295748,Pek Yakında,2014.0,"['Pek Yakında', 'Coming Soon to Theaters']"
718444,Rogue,2020.0,['Rogue']
456929,Forjando Campeões,2018.0,"['Champions', 'Campeones']"
587996,Abaixo de Zero,2021.0,"['Bajocero', 'Below Zero']"
645886,Imperdoável,2021.0,['The Unforgivable']
24881,Love Hurts,2009.0,['Love Hurts']
419511,Mister Felicità,2017.0,"['Mister Felicità', 'Mr. Happiness']"
486131,Shaft,2019.0,['Shaft']
38160,Alien Intruder,1993.0,['Alien Intruder']
560044,Os Irmãos Willoughby,2020.0,['The Willoughbys']
927107,Agente X: A Última Missão,2023.0,['The Bricklayer']
982940,Infiltrado,2023.0,['Due Justice']
10144,A Pequena Sereia,1989.0,['The Little Mermaid']
159667,Molly Maxwell,2013.0,['Molly Maxwell']
11694,Dívida de Sangue,1965.0,['Cat Ballou']
53370,Carlitos Dançarino,1914.0,['Tango Tangles']
158739,Chevrolet Azul,2013.0,['Blue Caprice']
179105,Scavengers,2013.0,['Scavengers']
2895,O Apóstolo,1997.0,['The Apostle']
1094138,Jackpot: Loteria Mortal!,2024.0,['Jackpot!']
1404155,パリピ孔明 THE MOVIE,2025.0,"['Ya Boy Kongming! The Movie', 'パリピ孔明 THE MOVIE']"
84760,Mutantes Carnívoros,1986.0,['Robot Holocaust']
1175075,Menudas piezas,2024.0,"['Menudas piezas', 'Checkmates']"
92572,O Tigre e a Gatinha,1967.0,"['The Tiger and the Pussycat', 'Il Tigre']"
326136,Dirty Beautiful,2015.0,['Dirty Beautiful']
980489,Gran Turismo: De Jogador a Corredor,2023.0,['Gran Turismo']
7506,Feriado no Harém,1965.0,['Harum Scarum']
1127166,O Fabricante de Lágrimas,2024.0,"['Fabbricante di lacrime', 'The Tearsmith']"
10805,Os Embalos de Sábado Continuam,1983.0,['Staying Alive']
1336189,Delivery Run,2025.0,['Delivery Run']
1221415,Massacre 1976,2024.0,['Brute 1976']
59534,The Secret Policeman’s Third Ball,1987.0,['The Secret Policeman’s Third Ball']
749552,Dança Fatal,2020.0,['Ruthless Renegade']
29079,Happy End,2003.0,['Happy End']
9918,Estrada para a Glória,2006.0,['Glory Road']
98079,Mocidade Indomável,1957.0,['Untamed Youth']
19345,O Mistério da Viúva Negra,1987.0,['Black Widow']
637693,Spirit: O Indomável,2021.0,['Spirit Untamed']
1075456,O'Dessa,2025.0,"[""O'Dessa""]"
1855,Cervantes,1967.0,"['Cervantes', 'Young Rebel']"
242309,Le Furet,1950.0,"['The Ferret', 'Le Furet']"
738652,Fogo Cruzado,2021.0,['Copshop']
779816,Pássaro Branco: Uma História de Extraordinário,2023.0,['White Bird']
1560750,Aurora 15,2025.0,['Aurora 15']
138275,Galileu,1968.0,['Galileo']
666942,Musik,2023.0,"['Music', 'Musik']"
121147,Curtindo a Casa Alheia,2012.0,['Freeloaders']
1118608,Crackcoon,2023.0,['Crackcoon']
137230,Verdens undergang,1916.0,"['Verdens undergang', 'The End of the World']"
727566,Mentes Paralelas,2020.0,['Parallel Minds']
30694,O Filho das Trevas,1991.0,['The Resurrected']
150823,The Shooter,1997.0,['The Shooter']
332706,Coração Sangrento,2015.0,['Bleeding Heart']
36796,American Samurai,1992.0,['American Samurai']
441,A Natureza Quase Humana,2001.0,['Human Nature']
67390,Anjo Vingador,1985.0,['Avenging Angel']
344854,A Alcateia,2015.0,['The Pack']
27123,A Trincheira,1999.0,['The Trench']
69313,Gitarrmongot,2004.0,"['Gitarrmongot', 'The Guitar Mongoloid']"
136226,Fuga Heróica,1955.0,['Smoke Signal']
1010600,Os Estranhos: Capítulo 1,2024.0,['The Strangers: Chapter 1']
576938,Slasher Party,2019.0,['Slasher Party']
204922,Antes de Dormir,2014.0,['Before I Go to Sleep']
571482,DolceRoma,2019.0,['DolceRoma']
210052,Wolfskinder,2013.0,"['Wolfschildren', 'Wolfskinder']"
881,Questão de Honra,1992.0,['A Few Good Men']
9656,Natal Negro,2006.0,['Black Christmas']
249306,Blood Orange,1953.0,['Blood Orange']
661950,Isolado na Pandemia,2020.0,['Alone']
290619,Bollenti spiriti,1981.0,"['Hot Spirits', 'Bollenti spiriti']"
504,Monster: Desejo Assassino,2003.0,['Monster']
643065,The Fall,2019.0,['The Fall']
263986,The Drownsman,2014.0,['The Drownsman']
44826,A Invenção de Hugo Cabret,2011.0,['Hugo']
83542,A Viagem,2012.0,['Cloud Atlas']
524,Cassino,1995.0,['Casino']
1226863,Super Mario Galaxy: O Filme,2026.0,['The Super Mario Galaxy Movie']
94901,Doce Tentação,2012.0,['About Cherry']
168259,Velozes & Furiosos 7,2015.0,['Furious 7']
92180,O Perigoso Jogo do Amor,1966.0,"['La Curée', 'The Game is Over']"
17813,Alex & Emma: Escrevendo sua História de Amor,2003.0,['Alex & Emma']
118640,Amor e Outros Problemas,2012.0,"['Love and Other Troubles', 'Hulluna Saraan']"
630004,Assalto ao Banco da Espanha,2021.0,['Way Down']
59861,Larry Crowne: O Amor Está de Volta,2011.0,['Larry Crowne']
10562,Sob Suspeita,2000.0,['Under Suspicion']
1212271,A Incrível Eleanor,2025.0,['Eleanor the Great']
492188,História de um Casamento,2019.0,['Marriage Story']
18892,Um Crime Entre Amigas,1999.0,['Jawbreaker']
458987,Becks,2018.0,['Becks']
597089,Artigo 15,2019.0,['Article 15']
10028,Honey: No Ritmo dos Seus Sonhos,2003.0,['Honey']
